DATE  OF OCCURRENCE,WARD,LONGITUDE,LATITUDE
06/03/2011,42,-87.62168977579489,41.89831108191617
06/03/2011,15,-87.67467417318251,41.779194048055615
06/03/2011,38,-87.770475318268,41.94663938611418
06/02/2011,40,-87.69518110794742,41.97469479053648
06/03/2011,15,-87.67092799975408,41.78837686153464
06/03/2011,8,-87.58402888314619,41.74635195802412
06/03/2011,15,-87.66589084926134,41.791805509151786
06/03/2011,25,-87.67656502886383,41.87262536410681
06/03/2011,20,-87.59916452792424,41.777734649226225
06/03/2011,7,-87.55880381608524,41.75114637685542
06/03/2011,1,-87.67284778202992,41.89951409087642
06/03/2011,3,-87.61964702308649,41.816478501481065
06/03/2011,30,-87.7244511007893,41.93407749680948
06/03/2011,5,-87.58367772749575,41.77180576508645
06/03/2011,49,-87.66337366246374,42.01298164732182
06/03/2011,22,-87.72783357655752,41.85110947781207
06/03/2011,9,-87.60123089404894,41.65780194736183
06/03/2011,37,-87.757904736479,41.89662932751205
06/03/2011,15,-87.6711080988878,41.77051804000812
06/03/2011,4,-87.6065751091689,41.802957826842025
06/03/2011,30,-87.74189156451338,41.94344138445784
06/03/2011,28,-87.72090848651858,41.88100709552043
06/03/2011,49,-87.67211183460338,42.01948937461893
06/03/2011,2,-87.6219596540561,41.84417974573775
06/03/2011,21,-87.64374778470275,41.73545776096609
06/03/2011,35,-87.71860238482392,41.932701662751505
06/03/2011,24,-87.71931179081541,41.86405555781895
06/04/2011,5,-87.57644365891016,41.76598708784457
06/04/2011,14,-87.7008461556707,41.78909158949172
06/03/2011,41,-87.81036277044237,41.98169871612163
06/04/2011,40,-87.70842351044432,41.97585983077417
06/04/2011,20,-87.62183936567413,41.78046518174883
06/04/2011,10,-87.53512985938396,41.71562671564714
06/03/2011,10,-87.55084215489394,41.72836410760578
06/04/2011,8,-87.60348796309155,41.711646399892956
06/04/2011,10,-87.53422027997833,41.715134650261334
06/04/2011,24,-87.72798099730817,41.87206266210358
06/04/2011,34,-87.64238978952093,41.68882629795568
06/03/2011,45,-87.76894836502363,41.97680176062237
06/04/2011,13,-87.72285843210291,41.77673236431825
06/04/2011,26,-87.71680969636574,41.91010156044744
06/04/2011,2,-87.69435645536109,41.87756384316609
06/04/2011,27,-87.72268826940655,41.89000397868963
06/04/2011,10,-87.55400729837471,41.73533969359489
06/04/2011,20,-87.62354568737183,41.76936135340044
06/04/2011,7,-87.57377111192206,41.717203161054464
06/04/2011,15,-87.69243521622164,41.783109071836186
06/04/2011,27,-87.66225460116756,41.894219412781084
06/04/2011,50,-87.6922093602168,41.998920462719
06/04/2011,27,-87.64197463715574,41.898481652902284
06/03/2011,8,-87.59893990153212,41.74985665755705
06/04/2011,31,-87.76057718112403,41.93419478433318
06/04/2011,24,-87.71260798194393,41.872809365053556
06/04/2011,20,-87.62255180181855,41.79231118891174
06/04/2011,49,-87.68991906379225,42.01555113916764
06/04/2011,30,-87.72923893980752,41.92015388288907
06/04/2011,15,-87.66467429064079,41.791718850185745
06/03/2011,21,-87.63059426863869,41.72809466080313
05/22/2011,2,-87.67811684034093,41.88209913693954
06/04/2011,39,-87.73072291448011,41.96080358451267
06/04/2011,29,-87.75287397719205,41.87498208212548
06/04/2011,11,-87.64833745633871,41.839587030028376
06/03/2011,30,-87.72228465604265,41.933876636314025
06/04/2011,31,-87.75615713853853,41.92835214691783
06/04/2011,29,-87.76870716049804,41.90038218831933
06/04/2011,16,-87.64967727831386,41.78677593578765
06/04/2011,20,-87.61380603911431,41.78015992973391
06/04/2011,28,-87.7293669555192,41.884745648830716
06/04/2011,8,-87.58427430578246,41.75203426252264
06/04/2011,7,-87.57285491642105,41.71786671429568
06/04/2011,12,-87.69734563987173,41.85383440673957
06/04/2011,17,-87.63153489434532,41.758123136222466
06/04/2011,21,-87.65291491239091,41.73057813506068
06/04/2011,15,-87.68463732746908,41.765559437932794
06/04/2011,49,-87.67675720207306,42.01544916492514
06/04/2011,28,-87.72453070763437,41.88085072316889
06/04/2011,19,-87.68169274306878,41.71348316223101
06/04/2011,28,-87.75074164305357,41.87932092344998
06/04/2011,49,-87.67076339137854,42.015027793660025
06/04/2011,20,-87.62183936567413,41.78046518174883
06/04/2011,12,-87.70279031074438,41.82455565784266
06/04/2011,39,-87.73530988402095,41.96805032815556
06/04/2011,42,-87.62433849189483,41.89263043367291
06/04/2011,8,-87.58292332650159,41.73240915647022
06/04/2011,6,-87.62001324463881,41.767253811009724
06/04/2011,42,-87.62789983973963,41.89107717428695
06/04/2011,4,-87.60940059213054,41.8041392416908
06/04/2011,42,-87.62775981000189,41.896792558131594
06/04/2011,7,-87.56490579983507,41.753278505308046
06/04/2011,46,-87.65851771811325,41.965495125889554
06/03/2011,26,-87.69947550166776,41.90278984561637
06/04/2011,13,-87.77304735275638,41.77772082079438
06/04/2011,49,-87.67208953316864,42.02128668352415
06/04/2011,46,-87.65193219910998,41.961702155277806
06/04/2011,38,-87.73557141126132,41.95344699902445
06/04/2011,49,-87.68460386235341,42.01786749749517
06/04/2011,1,-87.69705871096602,41.9175569178763
06/04/2011,31,-87.74983633560561,41.92956607890704
06/05/2011,5,-87.56950455089581,41.767239213268724
06/05/2011,21,-87.65702932358573,41.7427789395602
06/05/2011,11,-87.65446449305648,41.843199181988396
06/05/2011,42,-87.62742575733715,41.8984425342724
06/05/2011,31,-87.75221629363294,41.92405127348954
06/05/2011,18,-87.68285090181558,41.74391048792403
06/04/2011,9,-87.61230694266146,41.69265919725815
06/05/2011,30,-87.73280015819253,41.915372902856895
06/04/2011,9,-87.61768674430063,41.67834544669335
06/05/2011,42,-87.62613637841909,41.88580013359144
06/05/2011,21,-87.65258861940316,41.74725338111979
06/05/2011,15,-87.66472164260098,41.793513889177596
06/05/2011,29,-87.76687781019578,41.88625678417445
06/05/2011,7,-87.54690349779793,41.747923315734724
06/05/2011,23,-87.7563748193714,41.79390373852642
06/05/2011,17,-87.6418675549498,41.75532896821901
06/05/2011,22,-87.7052610992163,41.846910285161655
06/05/2011,3,-87.62999476422944,41.85443786932532
06/05/2011,7,-87.56279148499314,41.75417270754404
06/05/2011,11,-87.6378785601597,41.83721899703646
06/05/2011,16,-87.67438229034744,41.801969965430175
06/05/2011,42,-87.63109081592312,41.89616259299277
06/05/2011,22,-87.73273806754064,41.836897975904535
06/05/2011,21,-87.65684712602311,41.72557376477912
06/05/2011,41,-87.82315657866424,41.98467886343265
06/05/2011,9,-87.6378377231971,41.65935755227406
06/05/2011,47,-87.66888535312718,41.95360457335523
06/05/2011,9,-87.60528028692414,41.65696868859391
06/05/2011,15,-87.67161742485449,41.779456400172954
06/05/2011,13,-87.7411990306421,41.74897365998573
06/05/2011,24,-87.73050621268654,41.852613671154785
06/05/2011,4,-87.60047099479726,41.815926906275905
06/05/2011,13,-87.74138515773002,41.754641620170695
06/04/2011,37,-87.74337816111976,41.90976363817308
06/05/2011,27,-87.67077959046414,41.884960449931675
06/05/2011,3,-87.65568440177788,41.808614859995444
06/05/2011,10,-87.55499682467257,41.71710497089102
06/05/2011,15,-87.6731575904761,41.7912218014881
06/05/2011,18,-87.719245705894,41.75344416610325
06/05/2011,12,-87.68709858207714,41.82051943705324
06/05/2011,1,-87.69449712082219,41.91356904959312
06/05/2011,15,-87.67525804827963,41.77874458562716
06/05/2011,40,-87.66069919290838,41.998246195056524
06/05/2011,39,-87.73284141421793,41.968951264202296
06/05/2011,27,-87.72408011581027,41.9046985464238
06/05/2011,6,-87.62016108805645,41.758206779332646
06/04/2011,19,-87.69033463729333,41.71329857533399
06/05/2011,3,-87.63370951481866,41.816693994050965
06/05/2011,3,-87.62013276116403,41.823616622102
06/05/2011,46,-87.65571350800616,41.96918602729329
06/05/2011,12,-87.68955095133576,41.821449795592
06/05/2011,21,-87.65813329978958,41.72798809577947
06/05/2011,9,-87.63464582243662,41.66315557954551
06/05/2011,39,-87.73941114136716,41.97187508932395
06/05/2011,26,-87.68975054752819,41.9073268577957
06/05/2011,10,-87.5443878005871,41.64830911223772
06/05/2011,29,-87.7551914936114,41.876544274886264
06/06/2011,6,-87.60920809909297,41.75899997844923
06/06/2011,7,-87.55301864300273,41.750423901669556
06/05/2011,39,-87.72853380806508,41.9683441360155
06/06/2011,48,-87.6565379473202,41.97536808710636
06/06/2011,20,-87.62173427510147,41.78731701753677
06/06/2011,13,-87.72231295032324,41.75462959408375
06/06/2011,10,-87.53517734905414,41.651653999009234
06/06/2011,20,-87.60613049917222,41.78291626239271
06/06/2011,10,-87.55578092525235,41.657794362896276
06/06/2011,36,-87.77946397450893,41.937599724494966
04/27/2011,34,-87.65279503057275,41.69576019539356
06/03/2011,11,-87.64379882764187,41.84189798406648
06/05/2011,35,-87.70273186153729,41.917544306460975
06/06/2011,24,-87.72560008826795,41.87456656655948
06/06/2011,24,-87.70405788888728,41.84797121753093
06/06/2011,18,-87.68957310764394,41.7671981048431
06/06/2011,6,-87.62854152744129,41.77376925871311
06/06/2011,5,-87.58631323344626,41.75982213504035
06/06/2011,2,-87.61851763543008,41.82929819308481
06/06/2011,18,-87.68547121168739,41.76210083478907
06/06/2011,50,-87.70907945830476,42.009227316307026
06/05/2011,33,-87.70075005090857,41.939259430405194
06/04/2011,32,-87.68177119927203,41.908066709328516
06/06/2011,21,-87.6583495532236,41.73567619218594
06/06/2011,42,-87.63152780839836,41.882079086861395
06/06/2011,21,-87.65160759741833,41.73606724661365
06/06/2011,18,-87.70693681109287,41.749908913058825
06/06/2011,17,-87.66585662194993,41.75550376861041
06/06/2011,38,-87.78090949954179,41.96259279746766
06/06/2011,16,-87.6549942763676,41.793017776253436
06/03/2011,42,-87.62836068737653,41.87955968328273
06/06/2011,9,-87.61822086090727,41.70713405488404
06/06/2011,21,-87.62816805182729,41.7422569089201
06/06/2011,43,-87.64849550917928,41.92209915022818
06/06/2011,20,-87.63600408134481,41.785409425687824
06/06/2011,31,-87.72877986320489,41.920908874162905
06/05/2011,29,-87.76799440739306,41.89540062548254
06/06/2011,7,-87.55255828852555,41.75635668916697
06/06/2011,3,-87.62306032747436,41.83823700015478
06/06/2011,31,-87.744380360632,41.93381921449212
06/06/2011,8,-87.60113625177101,41.74007350729076
06/05/2011,48,-87.65520357217903,41.98883147237056
06/06/2011,13,-87.73149229308866,41.78967336035497
06/06/2011,15,-87.66944244729801,41.78842317190435
06/06/2011,48,-87.66008973868621,41.97892898810123
06/06/2011,6,-87.60489139841184,41.733313443844565
06/06/2011,31,-87.72973165214142,41.93687978731703
06/04/2011,11,-87.64103294815614,41.81692497626594
06/06/2011,3,-87.61255694383975,41.81115150511628
06/06/2011,24,-87.73468252140894,41.861746458949135
06/06/2011,40,-87.67009865128637,42.00002423847886
06/06/2011,9,-87.601044511041,41.705565903430816
06/06/2011,8,-87.59479302745058,41.72861932770326
06/06/2011,42,-87.61717755256879,41.88464691744503
06/06/2011,9,-87.62460632368338,41.70793379173579
06/06/2011,6,-87.60677616746595,41.76859240630086
06/06/2011,27,-87.6358568403583,41.897316776507544
06/06/2011,7,-87.56149944054586,41.74975120292157
06/06/2011,1,-87.69230574250614,41.91226704826462
06/06/2011,1,-87.69624464389202,41.935861873065555
06/06/2011,26,-87.7191023551439,41.91736136489897
06/05/2011,41,-87.79281914321088,41.97820640888043
06/06/2011,46,-87.65777156925454,41.969296947782595
06/06/2011,5,-87.57644427172424,41.76593495031303
06/06/2011,15,-87.70906016880443,41.77168554707863
06/06/2011,44,-87.65202446345485,41.94717211511692
06/06/2011,18,-87.69853362879071,41.74061995373153
06/06/2011,6,-87.61113069461489,41.75064470669727
06/07/2011,9,-87.6179258469246,41.68584171581074
06/07/2011,6,-87.64445392428748,41.77256497933046
06/07/2011,24,-87.70548564597715,41.85472442524386
06/07/2011,24,-87.70616192224327,41.873792460615476
06/07/2011,29,-87.76736055951528,41.91892934547658
06/07/2011,12,-87.69047421299913,41.82267616845471
06/07/2011,27,-87.63986350017514,41.903828411451194
06/07/2011,40,-87.69891871861846,41.96863983892298
06/07/2011,1,-87.67726789190576,41.90872163795359
06/07/2011,15,-87.67165594448647,41.780345772958526
06/07/2011,18,-87.66824882177826,41.74282247563077
06/07/2011,27,-87.64491071614412,41.909308824763485
06/07/2011,10,-87.56309345802576,41.70344891367689
06/07/2011,24,-87.71253667653279,41.872589439509106
06/07/2011,20,-87.61205429905807,41.775181779880846
06/07/2011,2,-87.66646189114442,41.86402428889043
06/07/2011,9,-87.60564797077501,41.657788832256536
06/07/2011,15,-87.6878934774063,41.76837147427043
06/07/2011,17,-87.62596668762284,41.750860497538774
06/07/2011,24,-87.73427880605554,41.85701599552206
06/07/2011,8,-87.59702763766263,41.73664705470452
06/07/2011,29,-87.76558136351572,41.91860771953802
06/07/2011,6,-87.6229687640246,41.73625052137886
06/07/2011,9,-87.61460372412068,41.65900329781442
06/06/2011,49,-87.67739688221987,42.018015887453465
06/07/2011,19,-87.6734880055334,41.684878831272634
06/07/2011,4,-87.61687061495142,41.83353605368827
06/07/2011,5,-87.58806049581548,41.76688083239948
06/07/2011,15,-87.70536241409299,41.77683016315567
06/07/2011,7,-87.56694859579173,41.71740484953039
06/05/2011,27,-87.64650931831673,41.87806427589294
06/07/2011,15,-87.68381857895592,41.775502893041626
06/07/2011,15,-87.6970720694686,41.77397164436537
06/07/2011,20,-87.6738188905988,41.808627102445314
06/06/2011,3,-87.6283009798045,41.84422433530471
06/07/2011,34,-87.63074181510254,41.68965856335072
06/07/2011,28,-87.75907968022047,41.88560608704256
06/07/2011,28,-87.75872990684734,41.885705874640486
06/07/2011,20,-87.61541692182907,41.77773856695985
06/07/2011,24,-87.73230748730293,41.85153912770971
06/07/2011,20,-87.67410199332969,41.804984323114056
06/07/2011,37,-87.76200052203913,41.90854057031634
06/07/2011,38,-87.78733568730723,41.952793760135236
06/07/2011,15,-87.70297867327601,41.778400567536124
06/07/2011,14,-87.72102995436208,41.808998226435854
06/06/2011,9,-87.60248347985481,41.657060712504894
06/07/2011,28,-87.73225152554369,41.87711256206218
06/07/2011,3,-87.63192936984274,41.79458620948778
06/07/2011,3,-87.61623040955955,41.79883348069275
06/07/2011,20,-87.60809798869867,41.77393291898234
06/07/2011,15,-87.71072876354117,41.781478020305876
06/07/2011,28,-87.72100870358005,41.880895115745375
06/07/2011,2,-87.6837362431398,41.88200756988253
06/07/2011,5,-87.56676812265317,41.77262998416091
06/07/2011,15,-87.67043294644924,41.77200429963436
06/07/2011,28,-87.75568417212087,41.89318787472565
06/07/2011,10,-87.56317589062617,41.70942933974212
06/07/2011,23,-87.79007508555702,41.792292491141694
06/07/2011,28,-87.75215294003266,41.881616778802176
06/07/2011,31,-87.76050359815925,41.93214996929173
06/07/2011,20,-87.60732027879472,41.779504404621406
06/08/2011,27,-87.72376353870365,41.89549817667968
06/08/2011,30,-87.72667263407496,41.92613923604835
06/08/2011,33,-87.71689762557105,41.958979378420274
06/07/2011,37,-87.73361665679602,41.90547048252963
06/08/2011,15,-87.6728990983609,41.7924689664833
06/08/2011,7,-87.54595626148226,41.73607242034331
06/08/2011,24,-87.70779001449729,41.860456033664086
06/08/2011,37,-87.75456320721126,41.90913449963998
06/08/2011,5,-87.57406489911874,41.768457720658695
06/08/2011,47,-87.67340290245208,41.96506848901167
06/08/2011,44,-87.66981308163687,41.94249038642018
06/08/2011,27,-87.65837172034747,41.87892769518323
06/07/2011,9,-87.62115420920857,41.688888766716715
06/06/2011,28,-87.7065222388864,41.87975493709773
06/06/2011,37,-87.76449791734136,41.89496623382366
06/08/2011,16,-87.67422225109274,41.80112380815373
06/08/2011,37,-87.75079374027331,41.90511434064314
06/07/2011,50,-87.68513759666324,41.99792028148236
06/08/2011,21,-87.66065321866847,41.731548531646894
06/06/2011,3,-87.62073790124045,41.796166645992805
06/08/2011,31,-87.75835535286181,41.92582476461973
06/08/2011,11,-87.63971608764962,41.80977368391533
05/30/2011,3,-87.62479215905279,41.815966987820154
06/08/2011,16,-87.65234497673072,41.78451127620008
06/08/2011,3,-87.62189905883142,41.830433358967255
06/08/2011,42,-87.62901760821035,41.91068334785375
05/30/2011,26,-87.69172916500052,41.9049065385806
06/08/2011,20,-87.61318051111225,41.77282326542549
06/08/2011,8,-87.56877796448572,41.74939645538333
06/08/2011,28,-87.71875651591614,41.88178319837892
06/08/2011,18,-87.67024110825521,41.7358030629289
06/04/2011,11,-87.64318168184887,41.81633416630495
06/08/2011,29,-87.78046914251993,41.90930056945488
06/04/2011,11,-87.6434814961863,41.81266687185356
06/07/2011,42,-87.62679559870746,41.881964998265104
06/08/2011,7,-87.5625992990929,41.742971929085286
06/08/2011,18,-87.68301538963146,41.761741178334695
06/08/2011,37,-87.7619991249583,41.91158117741006
06/08/2011,6,-87.61294538354542,41.763694267480936
06/08/2011,7,-87.56221256637949,41.75997849864137
06/08/2011,5,-87.57287407150234,41.76965458842591
06/08/2011,7,-87.56449058897527,41.75367639507881
06/08/2011,4,-87.60846631549575,41.824871817061556
06/08/2011,24,-87.73472524764688,41.86306941383573
06/07/2011,37,-87.76194640987983,41.90678124474242
06/08/2011,7,-87.54913053043435,41.752823388761094
06/08/2011,9,-87.60287427632566,41.70471034260729
06/08/2011,20,-87.6187579036203,41.7707093098273
06/08/2011,31,-87.74659216868235,41.93509288155809
06/08/2011,6,-87.62645303623087,41.755633088688924
06/08/2011,17,-87.6428120147649,41.762269497206006
06/08/2011,27,-87.6358568403583,41.897316776507544
06/08/2011,13,-87.71463297013659,41.78344481730892
06/08/2011,1,-87.68443453352333,41.9102524787458
06/09/2011,31,-87.73490751844717,41.936382734026026
06/08/2011,17,-87.64558052141288,41.75254932002144
06/09/2011,30,-87.77115663344514,41.93687054987733
06/09/2011,6,-87.6455581624885,41.7676867485136
06/09/2011,26,-87.66729122633973,41.89093369463909
06/09/2011,41,-87.79245216818109,41.975504381474394
06/08/2011,48,-87.65871246026127,41.97805373607437
06/09/2011,5,-87.56685853583386,41.77334959114379
06/09/2011,9,-87.61641851906306,41.64781219920412
06/09/2011,26,-87.71231750189419,41.914179981610324
06/09/2011,11,-87.64245614904313,41.824790395035365
06/09/2011,6,-87.64445392428748,41.77256497933046
06/07/2011,24,-87.70062452699408,41.8544727193069
06/08/2011,25,-87.68097995849766,41.855133955297525
06/08/2011,17,-87.67570588711786,41.76648837680058
06/09/2011,1,-87.67595280464855,41.895818954849865
06/09/2011,29,-87.76447379629305,41.87367348747066
06/09/2011,3,-87.62867540766418,41.82046403892511
06/09/2011,32,-87.67623958496715,41.93948675341075
06/09/2011,29,-87.76059700701329,41.8801910277497
06/09/2011,29,-87.7718993118134,41.867653455897106
06/09/2011,25,-87.65157036103155,41.855157985454575
06/09/2011,11,-87.65339881772994,41.84020986480296
06/09/2011,47,-87.66922714999018,41.95538479918606
06/09/2011,37,-87.75490414019042,41.9096219473799
06/09/2011,5,-87.58246482336101,41.7717621684231
06/09/2011,47,-87.68585540722853,41.973193633690705
06/09/2011,26,-87.7189919089597,41.907039713159016
06/09/2011,17,-87.64871125273463,41.76866334074397
06/09/2011,28,-87.74946262474076,41.884287007516605
06/09/2011,21,-87.65813069977047,41.72788654078459
06/09/2011,28,-87.75531101302461,41.89098785705925
06/09/2011,49,-87.68365246393779,42.01805969749495
06/09/2011,12,-87.6965455827186,41.85086068411678
06/09/2011,26,-87.70925975479848,41.901452108648556
06/09/2011,7,-87.56248429028324,41.71735028945688
06/08/2011,23,-87.79895234946093,41.79768001095197
06/06/2011,8,-87.57457060850658,41.74886952973231
06/09/2011,17,-87.66393839303657,41.76481225765601
06/09/2011,17,-87.65001122791367,41.75255380196991
06/09/2011,4,-87.60569020489844,41.81147320105618
06/09/2011,38,-87.7843630284976,41.95305400658844
06/09/2011,37,-87.74847257103127,41.89781384074508
06/09/2011,9,-87.61591094385275,41.657943913941104
06/09/2011,21,-87.64709363892577,41.72471458915185
06/09/2011,28,-87.75035884641343,41.8814402861163
06/09/2011,16,-87.64981409578576,41.780453906172404
06/09/2011,15,-87.66682293324554,41.780767899234654
06/09/2011,42,-87.62835155256259,41.896757773203376
06/09/2011,24,-87.72089639795016,41.86611946625593
06/09/2011,20,-87.62013463776997,41.7718485136099
06/08/2011,17,-87.6539197901955,41.763148033342816
06/10/2011,24,-87.72808830663296,41.86418996135556
06/10/2011,12,-87.67693291118466,41.80684194685495
06/10/2011,28,-87.73384437047707,41.879552293451084
06/10/2011,42,-87.62836983806987,41.89743296722377
06/10/2011,17,-87.64298525330783,41.7512356996978
06/10/2011,17,-87.64637828690536,41.75265837616741
06/10/2011,24,-87.72026119150433,41.866127054195516
06/10/2011,37,-87.76061248667632,41.902304234077846
06/10/2011,7,-87.54654710815726,41.74499819623093
06/10/2011,10,-87.56413610840393,41.70138393427925
06/10/2011,3,-87.61488761585612,41.81857564228564
06/10/2011,17,-87.67636228228835,41.76466717259912
06/10/2011,4,-87.59702928950726,41.79516914747476
06/10/2011,2,-87.69990056146071,41.87204019509356
06/10/2011,37,-87.75575498550177,41.89511194576265
06/10/2011,16,-87.66621085922459,41.80373402700594
06/10/2011,10,-87.52506713879606,41.702573016968486
06/10/2011,5,-87.57939810159463,41.79509595011322
06/09/2011,28,-87.72544035640874,41.878248505322695
06/10/2011,4,-87.58810793021158,41.802362002674194
06/10/2011,7,-87.56639437993348,41.75260786551709
06/10/2011,26,-87.6934499966541,41.90400779879788
06/10/2011,6,-87.64138868435874,41.764766478605445
06/10/2011,9,-87.61813998191172,41.694273636041274
06/09/2011,23,-87.75696084255019,41.795621862084815
06/10/2011,34,-87.66283886282734,41.68411464560557
06/10/2011,20,-87.61568095494502,41.7764174685397
06/10/2011,5,-87.58713729676921,41.77505831721066
06/10/2011,7,-87.55120237781983,41.75000539581892
03/25/2011,37,-87.75965522730371,41.90131701776819
06/10/2011,29,-87.75517415272712,41.87928295048786
06/10/2011,20,-87.61541747272456,41.77768917317697
06/10/2011,10,-87.54003546638855,41.65383370869156
06/10/2011,13,-87.71965803562034,41.764020179891205
06/10/2011,26,-87.7104406336053,41.901650616909045
06/10/2011,25,-87.65333949795311,41.8572486194202
06/10/2011,17,-87.65222535274599,41.77225455696627
06/10/2011,18,-87.66783762772945,41.7428996797441
06/10/2011,20,-87.6225619822776,41.792717405904156
06/10/2011,8,-87.60135044922848,41.75121674812784
06/10/2011,24,-87.72273459129744,41.87048164107558
06/10/2011,37,-87.76090455441515,41.905384726985446
06/10/2011,17,-87.64131435564224,41.761791210951856
06/10/2011,24,-87.70163166288228,41.85283993996782
06/10/2011,17,-87.63108837703273,41.75739316818231
06/10/2011,20,-87.61429898375198,41.78165316484102
06/10/2011,3,-87.61197726386064,41.81116158766589
06/10/2011,17,-87.64202578417172,41.761416780510054
06/10/2011,8,-87.59776673112742,41.751182883585244
06/10/2011,6,-87.64339311290766,41.772007010371155
06/10/2011,26,-87.70766292050386,41.90999720156655
06/10/2011,15,-87.67443723850533,41.779417721465194
06/10/2011,16,-87.65112525088371,41.79545923276465
06/10/2011,42,-87.62982131115038,41.88332001961329
06/10/2011,24,-87.71049419026681,41.859458099534315
06/10/2011,9,-87.62728521512543,41.676634716379574
06/10/2011,10,-87.54319493588875,41.74434125900289
06/10/2011,14,-87.69944288213672,41.79530241359534
06/10/2011,26,-87.71673560603654,41.92085306152627
06/10/2011,42,-87.63541823998774,41.894081401751066
06/10/2011,2,-87.6143869590231,41.85282914317203
06/10/2011,17,-87.65946201449654,41.750523948097545
06/10/2011,48,-87.65469797905344,41.96993742848313
06/10/2011,29,-87.76551732148593,41.89474076241718
06/10/2011,20,-87.60267895976062,41.77754300007397
06/09/2011,42,-87.62595832679618,41.87963547068365
06/10/2011,37,-87.75593586958377,41.90275831212117
06/10/2011,12,-87.6922172962157,41.829623431153365
06/10/2011,18,-87.71480283318272,41.744010093939764
06/10/2011,8,-87.59810010606206,41.752798666515424
06/10/2011,12,-87.70193788705957,41.84446887960943
06/10/2011,34,-87.653030373367,41.687325507524164
06/10/2011,35,-87.71296933516267,41.931850842892175
06/11/2011,21,-87.64941293992158,41.730886662299376
06/10/2011,6,-87.62359909894008,41.72225841656381
06/11/2011,21,-87.63844047385994,41.7397288660795
06/10/2011,34,-87.64543768531395,41.67834749389735
06/11/2011,4,-87.61383264331049,41.816796239668776
06/11/2011,24,-87.70421124573825,41.86340851499212
06/11/2011,3,-87.64028933138162,41.78721365594479
06/11/2011,40,-87.69876060880308,41.968638965085844
06/11/2011,14,-87.69481890705872,41.82000826840216
06/11/2011,23,-87.76746546743323,41.79711209457646
06/11/2011,38,-87.77916779688869,41.95567447258281
06/11/2011,2,-87.6606385814669,41.861652223972975
06/11/2011,27,-87.6719659423935,41.88387507947427
06/11/2011,37,-87.75929167464088,41.912377223885414
06/11/2011,5,-87.60351214489945,41.77454878681561
06/11/2011,29,-87.76932505184759,41.89862342148668
06/11/2011,6,-87.61383909676691,41.750299451067285
06/11/2011,28,-87.707144516446,41.88371828014677
06/11/2011,48,-87.65789722101859,41.97376250292306
06/10/2011,29,-87.77434570255119,41.89573907288546
06/11/2011,18,-87.68337580221447,41.76416369192473
06/11/2011,15,-87.70571684170922,41.77920866023504
06/11/2011,10,-87.54193177161463,41.74157179821552
06/11/2011,20,-87.67332300059296,41.80833884922446
06/11/2011,8,-87.57213705634338,41.74920195914864
06/11/2011,8,-87.60311562933522,41.72739092482846
06/07/2011,34,-87.628855291547,41.694446850523185
06/11/2011,12,-87.68014966940146,41.83463782624423
06/11/2011,20,-87.67097913907948,41.810476873005115
06/05/2011,37,-87.755232431664,41.90214555171565
06/11/2011,17,-87.67432768343474,41.76469119615487
06/11/2011,24,-87.73158189938687,41.875297849696715
06/11/2011,34,-87.63573619377576,41.66860149346337
06/11/2011,18,-87.67548918159751,41.75253510042701
06/11/2011,4,-87.59828116265213,41.813662611284684
06/08/2011,17,-87.64905247563625,41.762424839246364
06/10/2011,17,-87.63496113680786,41.749054882078724
06/11/2011,6,-87.64435181367132,41.768404014785375
06/11/2011,41,-87.84167478933351,41.975253733199374
06/11/2011,7,-87.5583546850545,41.757103962097375
06/11/2011,6,-87.62035083047029,41.768877784980816
06/11/2011,40,-87.69357900604125,41.99036347898745
06/11/2011,7,-87.56356475967334,41.76490808511236
06/12/2011,22,-87.70643217808777,41.8453771511572
06/11/2011,27,-87.66680335993775,41.88522284167245
06/12/2011,46,-87.65092511381219,41.95374345997668
06/11/2011,16,-87.65997577338796,41.783057873723415
06/12/2011,43,-87.64025556079177,41.92497505055907
06/12/2011,16,-87.65965307960367,41.78306147044748
06/12/2011,20,-87.67334708183594,41.80920892416177
06/10/2011,10,-87.56891905429123,41.70906976110871
06/12/2011,26,-87.70233310696668,41.910280879610134
06/11/2011,34,-87.64830282661428,41.682593632802494
06/12/2011,33,-87.70416020852498,41.952414731912164
06/12/2011,46,-87.64937840518324,41.94849006966494
06/12/2011,28,-87.73093062850106,41.88208919762214
06/11/2011,2,-87.67233670527861,41.8799694096082
06/11/2011,5,-87.60229346148161,41.77436265959069
06/12/2011,8,-87.60037013170802,41.747190094995524
06/09/2011,41,-87.81635658204475,42.00276015834064
06/12/2011,7,-87.56840628075348,41.721429494248966
06/12/2011,17,-87.6428120147649,41.762269497206006
06/12/2011,24,-87.71294439759036,41.87371129728311
06/12/2011,47,-87.6840837972875,41.96151526845082
06/12/2011,30,-87.723174788102,41.93302791658305
06/12/2011,6,-87.63224392612679,41.77278475653251
06/12/2011,40,-87.69270082896048,41.97779290073609
06/12/2011,6,-87.61042943917181,41.75957848378307
06/12/2011,6,-87.62998834002096,41.76918692114882
06/12/2011,20,-87.61418486570155,41.776443788889075
06/12/2011,9,-87.61289506984895,41.70721605082751
06/12/2011,28,-87.7021875108668,41.867609841772044
06/12/2011,34,-87.62809696476435,41.70587781322858
06/12/2011,7,-87.54591160181847,41.73432948043084
