CREATION DATE,STATUS,COMPLETION DATE,LATITUDE,LONGITUDE
07/18/2011,Completed,07/20/2011,41.74518835413104,-87.61637930985006
07/18/2011,Completed,07/20/2011,41.997617298985034,-87.69640495548605
07/18/2011,Completed,07/20/2011,41.92482624687982,-87.76479019952625
07/18/2011,Completed,07/20/2011,41.74828618633867,-87.6427523021036
07/18/2011,Completed,07/20/2011,41.78899890982149,-87.70833157221986
07/18/2011,Completed,07/20/2011,41.929651372229685,-87.75183000358221
07/18/2011,Completed,07/20/2011,41.93407681562668,-87.76511474288426
07/18/2011,Completed,07/20/2011,41.933899682831864,-87.69645031930497
07/18/2011,Completed,07/20/2011,41.9227756294763,-87.7242768447834
07/18/2011,Completed,07/20/2011,41.92604621513118,-87.75020584396465
07/18/2011,Completed,07/20/2011,41.92091370411268,-87.6376457357489
07/18/2011,Completed,07/20/2011,41.998109192297065,-87.70819063101808
07/18/2011,Completed,07/21/2011,41.7522750729509,-87.70736268578894
07/18/2011,Completed,07/21/2011,41.73915879937614,-87.66436833806888
07/18/2011,Completed,07/21/2011,41.750022068035605,-87.68406876134213
07/18/2011,Completed,07/21/2011,41.80797385531806,-87.6673811812064
07/18/2011,Completed,07/21/2011,41.761488736679254,-87.70150747629094
07/18/2011,Completed,07/21/2011,41.951788291727254,-87.64785475901812
07/18/2011,Completed,07/21/2011,41.790244112105576,-87.7878396577569
07/18/2011,Completed,07/21/2011,41.80339354911117,-87.64620244709889
07/18/2011,Completed,07/21/2011,41.74467026059405,-87.6705761503034
07/18/2011,Completed,07/21/2011,41.967800385472216,-87.65965957718339
07/18/2011,Completed,07/22/2011,41.79725993385918,-87.7953758665681
07/18/2011,Completed,07/22/2011,41.74816155257024,-87.56132358052953
07/18/2011,Completed,07/22/2011,41.75369533524482,-87.55206642213778
07/18/2011,Completed,07/22/2011,41.753971474780656,-87.55236414877966
07/18/2011,Completed,07/22/2011,41.90039623349165,-87.77409887097704
07/18/2011,Completed,07/22/2011,41.79695415766931,-87.7183612470563
07/18/2011,Completed,07/22/2011,41.90136750873925,-87.67750213540904
07/18/2011,Completed,07/22/2011,41.75362992750326,-87.55975124587053
07/18/2011,Completed,07/25/2011,41.97210442636744,-87.70685284114597
07/18/2011,Completed,07/25/2011,41.903017494489355,-87.72144041048288
07/18/2011,Completed,07/26/2011,41.903017494489355,-87.72144041048288
07/18/2011,Completed,07/27/2011,41.72135651880165,-87.65156084867517
07/18/2011,Completed,07/27/2011,41.74974463199451,-87.65614500799187
07/18/2011,Completed,07/29/2011,41.871829793641304,-87.72671371117433
07/18/2011,Completed,07/29/2011,41.87183290731571,-87.72646674859833
07/18/2011,Completed,07/29/2011,41.99041529463176,-87.78802665405846
07/18/2011,Completed,08/02/2011,41.696257680187,-87.66822915824957
07/18/2011,Completed,08/02/2011,41.69868407169152,-87.7108497766348
07/19/2011,Completed,07/19/2011,41.78450489644828,-87.66312125321564
07/19/2011,Completed,07/19/2011,41.77841408050065,-87.68483862196753
07/19/2011,Completed,07/19/2011,41.78184067611343,-87.68859654311224
07/19/2011,Completed,07/20/2011,41.94025875097254,-87.72721645827001
07/19/2011,Completed,07/20/2011,41.9908508347021,-87.66563186206471
07/19/2011,Completed,07/20/2011,42.00967686211079,-87.69497264796566
07/19/2011,Completed,07/20/2011,42.00978498519524,-87.69497303871434
07/19/2011,Completed,07/20/2011,41.75012215756786,-87.59546014486645
07/19/2011,Completed,07/20/2011,41.933676510412376,-87.72213061891483
07/19/2011,Completed,07/20/2011,41.911742456169904,-87.72322932449032
07/19/2011,Completed,07/20/2011,41.953254547577416,-87.76105472756757
07/19/2011,Completed,07/20/2011,41.77614588381065,-87.76655935005236
07/19/2011,Completed,07/20/2011,41.76761108777061,-87.66025007571024
07/19/2011,Completed,07/20/2011,41.73613663097442,-87.63530717706405
07/19/2011,Completed,07/20/2011,41.92830973176934,-87.73763298923154
07/19/2011,Completed,07/20/2011,41.920673328237164,-87.7535873497023
07/19/2011,Completed,07/20/2011,41.68854796209763,-87.65077725578713
07/19/2011,Completed,07/20/2011,41.67936028959054,-87.64561552125238
07/19/2011,Completed,07/20/2011,41.91494850960841,-87.69815392926468
07/19/2011,Completed,07/20/2011,41.996741156751554,-87.66047646143548
07/19/2011,Completed,07/20/2011,41.95069785972857,-87.67017953481569
07/19/2011,Completed,07/20/2011,41.84420867936917,-87.72785071536408
07/19/2011,Completed,07/20/2011,41.87298759048005,-87.686899283886
07/19/2011,Completed,07/20/2011,41.8761976839475,-87.67808584118191
07/19/2011,Completed,07/20/2011,41.87386199350728,-87.68896338294083
07/19/2011,Completed,07/20/2011,41.76041493170996,-87.66491173482909
07/19/2011,Completed,07/20/2011,41.764293886680164,-87.669871870176
07/19/2011,Completed,07/20/2011,41.76414676918688,-87.66986788759856
07/19/2011,Completed,07/20/2011,41.76628607372428,-87.65900061514
07/19/2011,Completed,07/20/2011,41.75560736693888,-87.649022529087
07/19/2011,Completed,07/20/2011,41.77742066116126,-87.68445649041573
07/19/2011,Completed,07/20/2011,41.77922632581552,-87.68415253285988
07/19/2011,Completed,07/20/2011,41.75613479306731,-87.64052104167206
07/19/2011,Completed,07/20/2011,41.77856092501612,-87.68484300860244
07/19/2011,Completed,07/20/2011,41.76230046551271,-87.6528296256806
07/19/2011,Completed,07/20/2011,41.77151983129263,-87.58598923456624
07/19/2011,Completed,07/20/2011,41.84730463176152,-87.71975776301123
07/19/2011,Completed,07/20/2011,42.01024487538277,-87.70070358499706
07/19/2011,Completed,07/20/2011,41.9082870890425,-87.7301481995908
07/19/2011,Completed,07/20/2011,41.96231073973026,-87.77586224480191
07/19/2011,Completed,07/20/2011,41.752115261682796,-87.66833686948962
07/19/2011,Completed,07/20/2011,41.99816060468557,-87.68502028536685
07/19/2011,Completed,07/20/2011,42.00101303462007,-87.70936854515335
07/19/2011,Completed,07/20/2011,42.00101303462007,-87.70936854515335
07/19/2011,Completed,07/20/2011,42.00279213173775,-87.70936320682014
07/19/2011,Completed,07/20/2011,42.00465826900336,-87.70934648638152
07/19/2011,Completed,07/20/2011,41.9817100184407,-87.77200121502445
07/19/2011,Completed,07/20/2011,41.96867466915905,-87.76853845421793
07/19/2011,Completed,07/20/2011,41.81480220965798,-87.66999035335652
07/19/2011,Completed,07/20/2011,41.958999395298456,-87.65625350937059
07/19/2011,Completed,07/20/2011,41.67713165245969,-87.63707037089708
07/19/2011,Completed,07/21/2011,41.79112882651399,-87.61750628018117
07/19/2011,Completed,07/21/2011,41.75241742574118,-87.71045427424995
07/19/2011,Completed,07/21/2011,41.791814576117744,-87.77691340075987
07/19/2011,Completed,07/21/2011,41.75324319900994,-87.67079058767563
07/19/2011,Completed,07/21/2011,41.809642496774714,-87.66985732635891
07/19/2011,Completed,07/21/2011,41.93614494868323,-87.6619921582766
07/19/2011,Completed,07/21/2011,41.7775941992098,-87.60463907041635
07/19/2011,Completed,07/21/2011,41.741796632977376,-87.69056025672815
07/19/2011,Completed,07/21/2011,41.744126602165096,-87.66571127886834
07/19/2011,Completed,07/21/2011,41.84913349516591,-87.63379060523908
07/19/2011,Completed,07/22/2011,41.9238999899294,-87.8055636761077
07/19/2011,Completed,07/22/2011,41.74387121826036,-87.56490182189754
07/19/2011,Completed,07/22/2011,41.70836525821151,-87.61013968831843
07/19/2011,Completed,07/22/2011,41.86829683361101,-87.62744236910896
07/19/2011,Completed,07/25/2011,41.71718080739686,-87.56599737771795
07/19/2011,Completed,07/25/2011,41.96665436076475,-87.70519122338145
07/19/2011,Completed,07/25/2011,41.73135598610378,-87.57071707010954
07/19/2011,Completed,07/25/2011,41.75954348605212,-87.55830065398283
07/19/2011,Completed,07/25/2011,41.75958934667416,-87.55834591716224
07/19/2011,Completed,07/25/2011,41.718851205272884,-87.57281277661573
07/19/2011,Completed,07/25/2011,41.89614976564243,-87.66240460645535
07/19/2011,Completed,07/26/2011,41.879194891530936,-87.64865519782515
07/19/2011,Completed,07/26/2011,41.87919586074608,-87.64858762199485
07/19/2011,Completed,07/26/2011,41.88668454584551,-87.65572602511202
07/19/2011,Completed,07/27/2011,41.8817456693907,-87.75071718465672
07/19/2011,Completed,07/28/2011,41.92507797629677,-87.67371839567343
07/19/2011,Completed,07/29/2011,41.85358665128413,-87.70530651752682
07/19/2011,Completed,07/29/2011,41.86589900234649,-87.71784384863257
07/19/2011,Completed,07/29/2011,41.85167543359178,-87.71387348490497
07/19/2011,Completed,08/05/2011,41.73915728397128,-87.63883809317247
07/19/2011,Completed,08/09/2011,41.94293136453346,-87.78465028551284
07/20/2011,Completed,07/20/2011,41.782066362699325,-87.67519146647143
07/20/2011,Completed,07/20/2011,41.77257228666426,-87.73967541156715
07/20/2011,Completed,07/20/2011,41.99427930137994,-87.69708984541188
07/20/2011,Completed,07/21/2011,41.77777191253608,-87.65574134414265
07/20/2011,Completed,07/21/2011,41.79517431440988,-87.67190765133873
07/20/2011,Completed,07/21/2011,41.79535464342474,-87.67191276500087
07/20/2011,Completed,07/21/2011,41.847531602932996,-87.63213871140876
07/20/2011,Completed,07/21/2011,41.82501474318418,-87.66602988471729
07/20/2011,Completed,07/21/2011,41.74927681062249,-87.56984770281733
07/20/2011,Completed,07/21/2011,41.77969818141018,-87.61200887187822
07/20/2011,Completed,07/21/2011,41.9649098572145,-87.68612094084465
07/20/2011,Completed,07/21/2011,41.802935462547204,-87.74058287957521
07/20/2011,Completed,07/21/2011,41.762410312674255,-87.6856257418854
07/20/2011,Completed,07/21/2011,41.916116602364895,-87.70390974465445
07/20/2011,Completed,07/21/2011,41.784944978588,-87.6619257804873
07/20/2011,Completed,07/21/2011,41.96590988395096,-87.66687021025088
07/20/2011,Completed,07/21/2011,41.808937345197016,-87.73953254521302
07/20/2011,Completed,07/21/2011,41.92916369497366,-87.71711602667322
07/20/2011,Completed,07/21/2011,41.76448931142343,-87.67230924302415
07/20/2011,Completed,07/21/2011,41.825374364623535,-87.63878343161454
07/20/2011,Completed,07/21/2011,41.68822689003597,-87.6471182517752
07/20/2011,Completed,07/21/2011,41.844293179555805,-87.72136121325428
07/20/2011,Completed,07/21/2011,41.930477160267905,-87.71715555844305
07/20/2011,Completed,07/21/2011,41.761188814367216,-87.66978912577729
07/20/2011,Completed,07/21/2011,41.9028900012892,-87.70082503575485
07/20/2011,Completed,07/21/2011,41.93053978191236,-87.74524353842828
07/20/2011,Completed,07/21/2011,41.93989885151283,-87.83252703789636
07/20/2011,Completed,07/21/2011,41.930392747339994,-87.71593240678047
07/20/2011,Completed,07/21/2011,41.80019889581106,-87.74418402598215
07/20/2011,Completed,07/21/2011,42.00906597054622,-87.68192936900886
07/20/2011,Completed,07/21/2011,41.974573401010076,-87.6628305419847
07/20/2011,Completed,07/21/2011,41.97457504207695,-87.66273564494306
07/20/2011,Completed,07/21/2011,41.8966964469576,-87.69797225577986
07/20/2011,Completed,07/21/2011,41.988916114440904,-87.78398430812464
07/20/2011,Completed,07/22/2011,41.91902250795922,-87.76724938008236
07/20/2011,Completed,07/22/2011,41.87777146322958,-87.65822347168863
07/20/2011,Completed,07/22/2011,41.93415683909406,-87.7207518105337
07/20/2011,Completed,07/22/2011,41.93415683909406,-87.7207518105337
07/20/2011,Completed,07/22/2011,41.780674962154215,-87.78137357681805
07/20/2011,Completed,07/22/2011,41.9333722261761,-87.68954343371978
07/20/2011,Completed,07/22/2011,41.94283959071546,-87.72484779117461
07/20/2011,Completed,07/22/2011,41.895867472296146,-87.67952480494162
07/20/2011,Completed,07/25/2011,41.95786405556951,-87.71916094776577
07/20/2011,Completed,07/25/2011,41.73253247992466,-87.5683134354608
07/20/2011,Completed,07/25/2011,41.73245864435181,-87.56831138067093
07/20/2011,Completed,07/25/2011,41.755318423448294,-87.62627404712661
07/20/2011,Completed,07/25/2011,41.99687593643974,-87.80375575301082
07/20/2011,Completed,07/25/2011,41.768030391968445,-87.64082065701614
07/20/2011,Completed,07/27/2011,41.77145574369652,-87.57399701662953
07/20/2011,Completed,07/27/2011,41.73242843988944,-87.63743558476101
07/20/2011,Completed,07/27/2011,41.76847509458809,-87.59105630207299
07/20/2011,Completed,07/27/2011,41.735990161373195,-87.64943009646161
07/20/2011,Completed,07/29/2011,41.852652094344194,-87.7111684658014
07/20/2011,Completed,07/29/2011,41.87138189956587,-87.7378192978474
07/20/2011,Completed,08/02/2011,41.71256734619628,-87.6879792485487
07/20/2011,Completed,08/05/2011,41.7502437779836,-87.66101008374591
07/20/2011,Completed,08/05/2011,41.724288691050695,-87.65301952322427
07/21/2011,Completed,07/21/2011,41.77352476751938,-87.6737479554319
07/21/2011,Completed,07/21/2011,41.967666689755,-87.65965761203736
07/21/2011,Completed,07/21/2011,41.68654726438477,-87.65679792023272
07/21/2011,Completed,07/21/2011,41.686443234597576,-87.6567946168297
07/21/2011,Completed,07/21/2011,41.923274022088194,-87.70013475393125
07/21/2011,Completed,07/22/2011,41.74665622840069,-87.5953770621323
07/21/2011,Completed,07/22/2011,41.760791960230904,-87.652789485355
07/21/2011,Completed,07/22/2011,41.76781285450993,-87.65904264756446
07/21/2011,Completed,07/22/2011,41.77783765768971,-87.77282569998627
07/21/2011,Completed,07/22/2011,41.77670211956947,-87.59735386296754
07/21/2011,Completed,07/22/2011,41.78332101546115,-87.71560243479425
07/21/2011,Completed,07/22/2011,41.770134947689876,-87.61698803208643
07/21/2011,Completed,07/22/2011,41.75593127501469,-87.58451615186529
07/21/2011,Completed,07/22/2011,41.770465031462486,-87.61699711058715
07/21/2011,Completed,07/22/2011,41.77009816755897,-87.61698697497079
07/21/2011,Completed,07/22/2011,41.776138031911735,-87.60218347932052
07/21/2011,Completed,07/22/2011,41.933343760266155,-87.66633437404361
07/21/2011,Completed,07/22/2011,41.83581666712218,-87.66808633041468
07/21/2011,Completed,07/22/2011,41.661466330298296,-87.63776473717805
07/21/2011,Completed,07/22/2011,41.748194610508136,-87.6318101521894
07/21/2011,Completed,07/22/2011,41.76386583889798,-87.676463449691
07/21/2011,Completed,07/22/2011,41.89568927451578,-87.7702920356995
07/21/2011,Completed,07/22/2011,41.99816291576392,-87.70209679721083
07/21/2011,Completed,07/22/2011,41.919745455827936,-87.7315323987156
07/21/2011,Completed,07/22/2011,41.91237001737023,-87.6734511360803
07/21/2011,Completed,07/22/2011,41.99788589498116,-87.7990377068923
07/21/2011,Completed,07/22/2011,41.906464210652025,-87.72398214685285
07/21/2011,Completed,07/22/2011,41.906464210652025,-87.72398214685285
07/21/2011,Completed,07/22/2011,41.81638882271922,-87.59710706134975
07/21/2011,Completed,07/22/2011,41.7435632765235,-87.72627612069219
07/21/2011,Completed,07/22/2011,41.77625276510995,-87.72514030106836
07/21/2011,Completed,07/22/2011,41.902819037715346,-87.70811096037518
07/21/2011,Completed,07/22/2011,41.90281848647032,-87.70816092392982
07/21/2011,Completed,07/22/2011,41.90281793320392,-87.70821052016385
07/21/2011,Completed,07/22/2011,41.902817381915575,-87.70826048371731
07/21/2011,Completed,07/22/2011,41.80667153410389,-87.61528743620737
07/21/2011,Completed,07/22/2011,42.014002143904776,-87.68049306639011
07/21/2011,Completed,07/23/2011,41.851523647237826,-87.68317427398458
07/21/2011,Completed,07/25/2011,41.73353033729678,-87.62252838877028
07/21/2011,Completed,07/25/2011,41.818623283706266,-87.60652612929373
07/21/2011,Completed,07/25/2011,41.7932580776078,-87.69134820839633
07/21/2011,Completed,07/25/2011,41.76296684798277,-87.62163440284806
07/21/2011,Completed,07/25/2011,41.90493408747409,-87.63544665941157
07/21/2011,Completed,07/25/2011,41.92056507280459,-87.63888890210828
07/21/2011,Completed,07/25/2011,41.96115911631622,-87.71068997292777
07/21/2011,Completed,07/27/2011,41.765112419149844,-87.59037915421828
07/21/2011,Completed,07/27/2011,41.77133015227436,-87.58627873147073
07/21/2011,Completed,07/27/2011,41.95166215088663,-87.78902881783637
07/21/2011,Completed,07/27/2011,41.92931232298828,-87.71712046470081
07/21/2011,Completed,07/27/2011,41.94662306023385,-87.70884299848264
07/21/2011,Completed,07/27/2011,41.724763883774465,-87.64573673411061
07/21/2011,Completed,07/27/2011,41.762284933824596,-87.60056840950601
07/21/2011,Completed,07/28/2011,41.79729483388927,-87.69634049604687
07/21/2011,Completed,07/29/2011,41.9783372141561,-87.81688286470185
07/21/2011,Completed,07/29/2011,41.76740251316857,-87.68821063803593
07/21/2011,Completed,07/29/2011,41.762410312674255,-87.6856257418854
07/21/2011,Completed,08/02/2011,41.69471682015485,-87.66607074492005
07/21/2011,Completed,08/02/2011,41.69460394799643,-87.66596243213135
07/21/2011,Completed,08/04/2011,41.79728280401929,-87.68657698692648
07/21/2011,Completed,08/05/2011,41.71793703411622,-87.63453883361043
07/21/2011,Completed,08/05/2011,41.75005682151514,-87.65494110791282
07/21/2011,Completed,08/05/2011,41.750167436134966,-87.65494434088089
07/22/2011,Completed,07/22/2011,41.679545973703554,-87.64683742028873
07/22/2011,Completed,07/22/2011,41.778542535150166,-87.6848424606178
07/22/2011,Completed,07/23/2011,41.854008453327815,-87.67611729149391
07/22/2011,Completed,07/25/2011,41.76840256085152,-87.63601384077509
07/22/2011,Completed,07/25/2011,41.76372676434518,-87.6232626585699
07/22/2011,Completed,07/25/2011,41.75842456735115,-87.61424142677429
07/22/2011,Completed,07/25/2011,41.79476807798624,-87.61825356517659
07/22/2011,Completed,07/25/2011,41.99245244004015,-87.69216040668981
07/22/2011,Completed,07/25/2011,41.90630901058299,-87.72304119378036
07/22/2011,Completed,07/25/2011,41.776544498347405,-87.61071535436446
07/22/2011,Completed,07/25/2011,41.851628105928285,-87.7180616950801
07/22/2011,Completed,07/25/2011,41.99047077594293,-87.69453370294973
07/22/2011,Completed,07/25/2011,41.88217709665679,-87.6801625021563
07/22/2011,Completed,07/25/2011,41.90998409713792,-87.71747902904741
07/22/2011,Completed,07/25/2011,41.910538089669544,-87.73123284440788
07/22/2011,Completed,07/25/2011,42.001258684737,-87.69613363998312
07/22/2011,Completed,07/25/2011,41.845527033844576,-87.69888195681995
07/22/2011,Completed,07/25/2011,41.78722853755289,-87.76331009765163
07/22/2011,Completed,07/25/2011,41.77783765768971,-87.77282569998627
07/22/2011,Completed,07/25/2011,41.84421092039454,-87.65863044962609
07/22/2011,Completed,07/25/2011,41.69769244141566,-87.65269605923504
07/22/2011,Completed,07/25/2011,41.937489353386,-87.7796191113365
07/22/2011,Completed,07/25/2011,41.978947632221484,-87.66725412637895
07/22/2011,Completed,07/26/2011,41.73907485478943,-87.56117638988478
07/22/2011,Completed,07/26/2011,41.729532325578084,-87.58797525753226
07/22/2011,Completed,07/26/2011,41.74719132448274,-87.6026400109903
07/22/2011,Completed,07/26/2011,41.75449247801177,-87.57727082813669
07/22/2011,Completed,07/26/2011,41.9365293198057,-87.7271110958603
07/22/2011,Completed,07/27/2011,41.76814864103364,-87.68333830055519
07/22/2011,Completed,07/27/2011,41.774097479460956,-87.59849160849171
07/22/2011,Completed,07/27/2011,41.76053288630907,-87.645505160881
07/22/2011,Completed,07/27/2011,41.72260790074707,-87.64445869772018
07/22/2011,Completed,07/27/2011,41.77577606729995,-87.66167810906526
07/22/2011,Completed,07/27/2011,41.95275335109342,-87.80381923977819
07/22/2011,Completed,07/27/2011,41.774365735634206,-87.59293599499743
07/22/2011,Completed,07/27/2011,41.94184922745558,-87.74942750004267
07/22/2011,Completed,07/27/2011,42.00802409797051,-87.8091170624025
07/22/2011,Completed,07/28/2011,41.743761160894316,-87.5649002027517
07/22/2011,Completed,07/29/2011,41.750746747441326,-87.70730863767032
07/22/2011,Completed,07/29/2011,41.86713066198044,-87.72078176924313
07/22/2011,Completed,07/29/2011,41.761600158295046,-87.70395723455098
07/22/2011,Completed,08/02/2011,41.698720853760804,-87.71085125280399
07/22/2011,Completed,08/07/2011,41.856876564337576,-87.70418679132437
07/23/2011,Completed,07/25/2011,41.95928137606417,-87.71553129016729
07/23/2011,Completed,07/25/2011,41.67140448739381,-87.65509915109152
07/23/2011,Completed,07/25/2011,41.77593459435535,-87.77734362561492
07/23/2011,Completed,07/25/2011,41.9147590227761,-87.68621787591991
07/23/2011,Completed,07/25/2011,41.94769266806771,-87.66524711102822
07/23/2011,Completed,07/25/2011,41.779080449336604,-87.69582922319402
07/23/2011,Completed,07/25/2011,41.964807065964735,-87.71936875914162
07/23/2011,Completed,07/25/2011,41.931754786043435,-87.64528903419234
07/23/2011,Completed,07/25/2011,41.956014294190844,-87.7456658100551
07/23/2011,Completed,07/25/2011,41.67713165245969,-87.63707037089708
07/23/2011,Completed,07/26/2011,41.99630627520473,-87.76415393268968
07/23/2011,Completed,07/26/2011,41.974561457514554,-87.65496188526863
07/23/2011,Completed,07/26/2011,41.7470203273213,-87.59173439141696
07/23/2011,Completed,07/26/2011,41.725887096966545,-87.5766581952607
07/23/2011,Completed,07/26/2011,41.92256569410888,-87.79887546068682
07/23/2011,Completed,07/26/2011,41.93806908099228,-87.83365129466867
07/23/2011,Completed,07/26/2011,41.76600275807679,-87.5836753470555
07/23/2011,Completed,07/27/2011,41.766621087200704,-87.67380160952787
07/23/2011,Completed,07/27/2011,41.87831575229361,-87.71194839733522
07/23/2011,Completed,07/27/2011,41.877272930099025,-87.71120117268022
07/23/2011,Completed,07/27/2011,41.877272118873115,-87.71125405637058
07/23/2011,Completed,07/27/2011,41.93104171078817,-87.69881662684001
07/23/2011,Completed,07/27/2011,41.756534339823475,-87.5908789205768
07/23/2011,Completed,07/27/2011,41.939750715769655,-87.75427520989166
07/23/2011,Completed,07/27/2011,41.79506529562949,-87.5854071713167
07/23/2011,Completed,07/27/2011,41.77456691736432,-87.59293991347766
07/23/2011,Completed,07/28/2011,41.670268823717166,-87.62482938598743
07/23/2011,Completed,08/02/2011,41.7055249151902,-87.6692488545515
07/23/2011,Completed,08/11/2011,41.859852397299186,-87.73109701890235
07/24/2011,Completed,07/25/2011,41.72252378201837,-87.53621253763116
07/24/2011,Completed,07/25/2011,41.81575148506871,-87.6230094062979
07/24/2011,Completed,07/25/2011,41.79195369825895,-87.76350395020002
07/24/2011,Completed,07/25/2011,41.775280411091714,-87.70576119311762
07/24/2011,Completed,07/25/2011,41.9908508347021,-87.66563186206471
07/24/2011,Completed,07/25/2011,41.78477348603558,-87.65584397847287
07/24/2011,Completed,07/25/2011,41.92546856904798,-87.64777330121818
07/24/2011,Completed,07/25/2011,41.834432050215625,-87.64375687330666
07/24/2011,Completed,07/25/2011,41.89339320617792,-87.663957718534
07/24/2011,Completed,07/25/2011,42.009274957074624,-87.68200487451261
07/24/2011,Completed,07/25/2011,41.92417878558177,-87.77451216897337
07/24/2011,Completed,07/25/2011,41.811259671892195,-87.61271353460083
07/24/2011,Completed,07/26/2011,41.887271031295185,-87.7013819795953
07/24/2011,Completed,07/26/2011,42.00373433771483,-87.66933770831086
07/24/2011,Completed,07/26/2011,41.97964925109742,-87.69054513034096
07/24/2011,Completed,07/26/2011,41.88668488880481,-87.65569113305459
07/24/2011,Completed,07/26/2011,41.89723190890165,-87.76072115606277
07/24/2011,Completed,07/26/2011,41.71333098181214,-87.57229361686329
07/24/2011,Completed,07/26/2011,41.994467555172804,-87.66772077280679
07/24/2011,Completed,07/27/2011,41.748653176685025,-87.65531914397744
07/24/2011,Completed,07/27/2011,41.88460988975802,-87.7316845239805
07/24/2011,Completed,07/27/2011,41.94954983268589,-87.76528984910458
07/24/2011,Completed,07/27/2011,41.960535189891715,-87.7628879131937
07/24/2011,Completed,07/29/2011,41.74330899597562,-87.70221783501931
07/24/2011,Completed,07/29/2011,41.74334577381868,-87.70221857415349
07/24/2011,Completed,08/10/2011,41.85713785468442,-87.71515664384101
07/25/2011,Completed,07/25/2011,41.79146958353666,-87.71828349609301
07/25/2011,Completed,07/25/2011,41.79146777729146,-87.71840745900963
07/25/2011,Completed,07/25/2011,41.79146360405179,-87.71870452839356
07/25/2011,Completed,07/25/2011,41.79146416243761,-87.71865501814246
07/25/2011,Completed,07/25/2011,41.79145998855754,-87.71895208750131
07/25/2011,Completed,07/25/2011,41.79145497889204,-87.71929830300805
07/25/2011,Completed,07/25/2011,41.967441782652905,-87.70599916475837
07/25/2011,Completed,07/25/2011,41.951237493250716,-87.65323751880202
07/25/2011,Completed,07/26/2011,41.73073704374272,-87.59497869255499
07/25/2011,Completed,07/26/2011,41.72778143807344,-87.5867137255379
07/25/2011,Completed,07/26/2011,41.713476222085255,-87.56821541788452
07/25/2011,Completed,07/26/2011,41.849341006445265,-87.71005480654449
07/25/2011,Completed,07/26/2011,41.75602140194055,-87.57852702709812
07/25/2011,Completed,07/26/2011,41.92473722614787,-87.70504824843586
07/25/2011,Completed,07/26/2011,41.94629663112547,-87.73338886053384
07/25/2011,Completed,07/26/2011,41.98613189293415,-87.77498255287617
07/25/2011,Completed,07/26/2011,41.91865657467167,-87.65095545483126
07/25/2011,Completed,07/26/2011,41.78202053429345,-87.60961775682527
07/25/2011,Completed,07/26/2011,41.975291536639766,-87.66831846202808
07/25/2011,Completed,07/26/2011,41.93627989549363,-87.73292348310419
07/25/2011,Completed,07/26/2011,41.8984152857986,-87.69253686195765
07/25/2011,Completed,07/26/2011,41.748665314481435,-87.6014734610988
07/25/2011,Completed,07/26/2011,41.959615138929024,-87.67984964348292
07/25/2011,Completed,07/26/2011,42.02249911383403,-87.67103849185202
07/25/2011,Completed,07/26/2011,41.89296497624346,-87.76004102343232
07/25/2011,Completed,07/26/2011,41.93865527643721,-87.76015531849062
07/25/2011,Completed,07/26/2011,41.79146958353666,-87.71828349609301
07/25/2011,Completed,07/26/2011,41.79146777729146,-87.71840745900963
07/25/2011,Completed,07/26/2011,41.79146360405179,-87.71870452839356
07/25/2011,Completed,07/26/2011,41.79145998855754,-87.71895208750131
07/25/2011,Completed,07/26/2011,41.79145497889204,-87.71929830300805
07/25/2011,Completed,07/26/2011,41.9097632552708,-87.76422982808003
07/25/2011,Completed,07/26/2011,41.977952652564134,-87.67268281526502
07/25/2011,Completed,07/26/2011,41.785128321025155,-87.77553216537616
07/25/2011,Completed,07/26/2011,41.77841408050065,-87.68483862196753
07/25/2011,Completed,07/26/2011,41.78659504079204,-87.78892265726913
07/25/2011,Completed,07/26/2011,41.91081947630177,-87.73368664113868
07/25/2011,Completed,07/26/2011,41.89565733803138,-87.69561957756694
07/25/2011,Completed,07/26/2011,41.931354982565146,-87.75994171244156
07/25/2011,Completed,07/26/2011,41.931353558980305,-87.76004131866917
07/25/2011,Completed,07/26/2011,41.931351008960014,-87.76024034060714
07/25/2011,Completed,07/26/2011,42.00552003335812,-87.66218706702357
07/25/2011,Completed,07/26/2011,41.77861896652634,-87.72599045727112
07/25/2011,Completed,07/26/2011,41.78461648607756,-87.67161854230626
07/25/2011,Completed,07/26/2011,41.984138381581175,-87.787715291828
07/25/2011,Completed,07/26/2011,41.76245109959318,-87.58219492309438
07/25/2011,Completed,07/26/2011,41.98995105421123,-87.66561247095039
07/25/2011,Completed,07/26/2011,41.79592894652799,-87.77338289770118
07/25/2011,Completed,07/26/2011,41.705899453271904,-87.64037401618086
07/25/2011,Completed,07/26/2011,41.807230646888705,-87.73335647124094
07/25/2011,Completed,07/26/2011,41.90479222921829,-87.69237144593819
07/25/2011,Completed,07/26/2011,41.76212632493887,-87.71743106858683
07/25/2011,Completed,07/27/2011,41.92498587617708,-87.70722642181771
07/25/2011,Completed,07/27/2011,41.76933731744157,-87.67504901364362
07/25/2011,Completed,07/27/2011,41.85569103464643,-87.68083981948452
07/25/2011,Completed,07/27/2011,41.75330414791187,-87.55164457837361
07/25/2011,Completed,07/27/2011,41.881076658669755,-87.69628877632674
07/25/2011,Completed,07/27/2011,41.88201518489172,-87.69403566385085
07/25/2011,Completed,07/27/2011,41.9566338139568,-87.78179313474921
07/25/2011,Completed,07/27/2011,41.88023024733889,-87.76588873297369
